classe;control;cultivar;ano;kg
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1971-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1972-01-01;145444
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1973-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1974-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1975-01-01;11830
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1976-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1977-01-01;84230
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1978-01-01;182406
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1979-01-01;1099552
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1980-01-01;294858
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1981-01-01;620207
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1982-01-01;3756931
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1983-01-01;4095059
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1984-01-01;5284971
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1985-01-01;5234899
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1986-01-01;3649876
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1987-01-01;2777664
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1988-01-01;5881237
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1989-01-01;4991879
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1990-01-01;4182609
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1991-01-01;2813847
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1992-01-01;3066943
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1993-01-01;3360192
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1994-01-01;2818418
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1995-01-01;3092325
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1996-01-01;2311312
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1997-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1998-01-01;1564884
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;1999-01-01;1741794
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2000-01-01;982857
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2001-01-01;726630
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2002-01-01;423282
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2003-01-01;994378
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2004-01-01;1029919
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2005-01-01;952715
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2006-01-01;915917
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2007-01-01;1139845
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2008-01-01;1156969
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2009-01-01;1094276
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2010-01-01;873170
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2011-01-01;1007735
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2012-01-01;839003
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2013-01-01;781787
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2014-01-01;700473
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2015-01-01;657086
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2016-01-01;312824
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2017-01-01;586955
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2018-01-01;462683
BRANCAS E ROSADAS;br_SeyveVillard;Seyve Villard;2019-01-01;nd
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1970-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1971-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1972-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1973-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1974-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1975-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1976-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1977-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1978-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1979-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1980-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1981-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1982-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1983-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1984-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1985-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1986-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1987-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1988-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1989-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1990-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1991-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1992-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1993-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1994-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1995-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1996-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1997-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1998-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;1999-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2000-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2001-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2002-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2003-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2004-01-01;661492
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2005-01-01;494908
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2006-01-01;260294
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2007-01-01;406600
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2008-01-01;449229
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2009-01-01;305108
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2010-01-01;242528
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2011-01-01;242415
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2012-01-01;151456
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2013-01-01;180410
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2014-01-01;107521
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2015-01-01;91960
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2016-01-01;60000
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2017-01-01;206295
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2018-01-01;139575
BRANCAS E ROSADAS;br_SeyveVillard5276;Seyve Villard 5276;2019-01-01;nd
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1970-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1971-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1972-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1973-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1974-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1975-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1976-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1977-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1978-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1979-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1980-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1981-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1982-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1983-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1984-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1985-01-01;117279
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1986-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1987-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1988-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1989-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1990-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1991-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1992-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1993-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1994-01-01;154343
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1995-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1996-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1997-01-01;2219710
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1998-01-01;63233
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;1999-01-01;426691
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2000-01-01;1447387
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2001-01-01;936740
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2002-01-01;867152
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2003-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2004-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2005-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2006-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2007-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2008-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2009-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2010-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2011-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2012-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2013-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2014-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2015-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2016-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2017-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2018-01-01;0
BRANCAS E ROSADAS;br_SeyveVillard12375;Seyve Villard 12375;2019-01-01;nd
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1970-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1971-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1972-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1973-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1974-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1975-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1976-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1977-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1978-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1979-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1980-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1981-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1982-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1983-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1984-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1985-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1986-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1987-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1988-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1989-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1990-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1991-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1992-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1993-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1994-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1995-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1996-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1997-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1998-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;1999-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2000-01-01;0
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2001-01-01;25735
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2002-01-01;19580
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2003-01-01;23276
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2004-01-01;11345
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2005-01-01;12420
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2006-01-01;10383
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2007-01-01;40003
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2008-01-01;15971
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2009-01-01;8437
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2010-01-01;21921
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2011-01-01;27285
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2012-01-01;28853
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2013-01-01;13430
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2014-01-01;14890
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2015-01-01;17711
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2016-01-01;3440
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2017-01-01;6170
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2018-01-01;5380
BRANCAS E ROSADAS;br_TardiadeCaxias;Tardia de Caxias;2019-01-01;nd
BRANCAS E ROSADAS;br_Outras;Outras(2);1970-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1971-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1972-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1973-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1974-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1975-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1976-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1977-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1978-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1979-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1980-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1981-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1982-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1983-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1984-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1985-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1986-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1987-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1988-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1989-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1990-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1991-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1992-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1993-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1994-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1995-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1996-01-01;49576
BRANCAS E ROSADAS;br_Outras;Outras(2);1997-01-01;17180
BRANCAS E ROSADAS;br_Outras;Outras(2);1998-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);1999-01-01;338394
BRANCAS E ROSADAS;br_Outras;Outras(2);2000-01-01;57504
BRANCAS E ROSADAS;br_Outras;Outras(2);2001-01-01;15682
BRANCAS E ROSADAS;br_Outras;Outras(2);2002-01-01;68967
BRANCAS E ROSADAS;br_Outras;Outras(2);2003-01-01;711372
BRANCAS E ROSADAS;br_Outras;Outras(2);2004-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2005-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2006-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2007-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2008-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2009-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2010-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2011-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2012-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2013-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2014-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2015-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2016-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2017-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2018-01-01;0
BRANCAS E ROSADAS;br_Outras;Outras(2);2019-01-01;nd
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1970-01-01;31878
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1971-01-01;2333
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1972-01-01;170
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1973-01-01;7690
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1974-01-01;124762
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1975-01-01;74293
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1976-01-01;23684
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1977-01-01;24430
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1978-01-01;17339
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1979-01-01;88822
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1980-01-01;23451
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1981-01-01;12094
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1982-01-01;7662
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1983-01-01;2989
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1984-01-01;4380
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1985-01-01;17553
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1986-01-01;5147
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1987-01-01;12670
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1988-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1989-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1990-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1991-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1992-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1993-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1994-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1995-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1996-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1997-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1998-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1999-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2000-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2001-01-01;3613
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2002-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2003-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2004-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2005-01-01;1500
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2006-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2007-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2008-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2009-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2010-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2011-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2012-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2013-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2014-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2015-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2016-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2017-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2018-01-01;0
TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2019-01-01;nd
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1970-01-01;25098
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1971-01-01;41057
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1972-01-01;4258
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1973-01-01;1249
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1974-01-01;801
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1975-01-01;109438
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1976-01-01;64828
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1977-01-01;89161
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1978-01-01;90655
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1979-01-01;72067
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1980-01-01;45312
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1981-01-01;43680
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1982-01-01;20248
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1983-01-01;5165
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1984-01-01;1590
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1985-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1986-01-01;2205
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1987-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1988-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1989-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1990-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1991-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1992-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1993-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1994-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1995-01-01;0
TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1996-01-01;0
