classe;pais;ano;kg;valor
Uvas Passas;Argentina;2008-01-01;15641645;26994373
Uvas Passas;Argentina;2009-01-01;17209323;24106889
Uvas Passas;Argentina;2010-01-01;17279688;34499504
Uvas Passas;Argentina;2011-01-01;20533473;43262321
Uvas Passas;Argentina;2012-01-01;19728826;43648893
Uvas Passas;Argentina;2013-01-01;20571302;47105230
Uvas Passas;Argentina;2014-01-01;14681136;34049473
Uvas Passas;Argentina;2015-01-01;20905602;32341307
Uvas Passas;Argentina;2016-01-01;23280908;34643821
Uvas Passas;Argentina;2017-01-01;19742996;34422405
Uvas Passas;Argentina;2018-01-01;23564519;43501396
Uvas Passas;Argentina;2019-01-01;24135143;48810789
Uvas Passas;Australia;1971-01-01;0;0
Uvas Passas;Australia;1972-01-01;89025;52819
Uvas Passas;Australia;1973-01-01;0;0
Uvas Passas;Australia;1974-01-01;88754;88567
Uvas Passas;Australia;1975-01-01;66750;59852
Uvas Passas;Australia;1976-01-01;0;0
Uvas Passas;Australia;1977-01-01;0;0
Uvas Passas;Australia;1978-01-01;0;0
Uvas Passas;Australia;1979-01-01;0;0
Uvas Passas;Australia;1980-01-01;0;0
Uvas Passas;Australia;1981-01-01;0;0
Uvas Passas;Australia;1982-01-01;0;0
Uvas Passas;Australia;1983-01-01;0;0
Uvas Passas;Australia;1984-01-01;0;0
Uvas Passas;Australia;1985-01-01;0;0
Uvas Passas;Australia;1986-01-01;0;0
Uvas Passas;Australia;1987-01-01;0;0
Uvas Passas;Australia;1988-01-01;0;0
Uvas Passas;Australia;1989-01-01;0;0
Uvas Passas;Australia;1990-01-01;0;0
Uvas Passas;Australia;1991-01-01;0;0
Uvas Passas;Australia;1992-01-01;0;0
Uvas Passas;Australia;1993-01-01;0;0
Uvas Passas;Australia;1994-01-01;0;0
Uvas Passas;Australia;1995-01-01;0;0
Uvas Passas;Australia;1996-01-01;0;0
Uvas Passas;Australia;1997-01-01;0;0
Uvas Passas;Australia;1998-01-01;0;0
Uvas Passas;Australia;1999-01-01;0;0
Uvas Passas;Australia;2000-01-01;0;0
Uvas Passas;Australia;2001-01-01;0;0
Uvas Passas;Australia;2002-01-01;0;0
Uvas Passas;Australia;2003-01-01;0;0
Uvas Passas;Australia;2004-01-01;0;0
Uvas Passas;Australia;2005-01-01;0;0
Uvas Passas;Australia;2006-01-01;0;0
Uvas Passas;Australia;2007-01-01;0;0
Uvas Passas;Australia;2008-01-01;0;0
Uvas Passas;Australia;2009-01-01;0;0
Uvas Passas;Australia;2010-01-01;0;0
Uvas Passas;Australia;2011-01-01;0;0
Uvas Passas;Australia;2012-01-01;0;0
Uvas Passas;Australia;2013-01-01;0;0
Uvas Passas;Australia;2014-01-01;0;0
Uvas Passas;Australia;2015-01-01;0;0
Uvas Passas;Australia;2016-01-01;0;0
Uvas Passas;Australia;2017-01-01;0;0
Uvas Passas;Australia;2018-01-01;0;0
Uvas Passas;Australia;2019-01-01;0;0
Uvas Passas;Belgica;1971-01-01;0;0
Uvas Passas;Belgica;1972-01-01;0;0
Uvas Passas;Belgica;1973-01-01;0;0
Uvas Passas;Belgica;1974-01-01;0;0
Uvas Passas;Belgica;1975-01-01;0;0
Uvas Passas;Belgica;1976-01-01;0;0
Uvas Passas;Belgica;1977-01-01;0;0
Uvas Passas;Belgica;1978-01-01;0;0
Uvas Passas;Belgica;1979-01-01;0;0
Uvas Passas;Belgica;1980-01-01;0;0
Uvas Passas;Belgica;1981-01-01;0;0
Uvas Passas;Belgica;1982-01-01;0;0
Uvas Passas;Belgica;1983-01-01;0;0
Uvas Passas;Belgica;1984-01-01;0;0
Uvas Passas;Belgica;1985-01-01;0;0
Uvas Passas;Belgica;1986-01-01;0;0
Uvas Passas;Belgica;1987-01-01;0;0
Uvas Passas;Belgica;1988-01-01;0;0
Uvas Passas;Belgica;1989-01-01;0;0
Uvas Passas;Belgica;1990-01-01;0;0
Uvas Passas;Belgica;1991-01-01;0;0
Uvas Passas;Belgica;1992-01-01;0;0
Uvas Passas;Belgica;1993-01-01;0;0
Uvas Passas;Belgica;1994-01-01;0;0
Uvas Passas;Belgica;1995-01-01;0;0
Uvas Passas;Belgica;1996-01-01;0;0
Uvas Passas;Belgica;1997-01-01;0;0
Uvas Passas;Belgica;1998-01-01;0;0
Uvas Passas;Belgica;1999-01-01;0;0
Uvas Passas;Belgica;2000-01-01;0;0
Uvas Passas;Belgica;2001-01-01;102625;55359
Uvas Passas;Belgica;2002-01-01;20750;17563
Uvas Passas;Belgica;2003-01-01;187450;141872
Uvas Passas;Belgica;2004-01-01;41500;30416
Uvas Passas;Belgica;2005-01-01;0;0
Uvas Passas;Belgica;2006-01-01;0;0
Uvas Passas;Belgica;2007-01-01;0;0
Uvas Passas;Belgica;2008-01-01;0;0
Uvas Passas;Belgica;2009-01-01;0;0
Uvas Passas;Belgica;2010-01-01;0;0
Uvas Passas;Belgica;2011-01-01;0;0
Uvas Passas;Belgica;2012-01-01;0;0
Uvas Passas;Belgica;2013-01-01;0;0
Uvas Passas;Belgica;2014-01-01;0;0
Uvas Passas;Belgica;2015-01-01;0;0
Uvas Passas;Belgica;2016-01-01;0;0
Uvas Passas;Belgica;2017-01-01;0;0
Uvas Passas;Belgica;2018-01-01;0;0
Uvas Passas;Belgica;2019-01-01;0;0
Uvas Passas;Chile;1971-01-01;0;0
Uvas Passas;Chile;1972-01-01;0;0
Uvas Passas;Chile;1973-01-01;59747;66242
Uvas Passas;Chile;1974-01-01;0;0
Uvas Passas;Chile;1975-01-01;555818;714754
Uvas Passas;Chile;1976-01-01;582102;643686
Uvas Passas;Chile;1977-01-01;670742;1052119
Uvas Passas;Chile;1978-01-01;756026;1278523
Uvas Passas;Chile;1979-01-01;1088002;2567693
Uvas Passas;Chile;1980-01-01;484040;1100566
Uvas Passas;Chile;1981-01-01;327662;647273
Uvas Passas;Chile;1982-01-01;961997;1572341
Uvas Passas;Chile;1983-01-01;1258680;1527431
Uvas Passas;Chile;1984-01-01;1100570;1051746
Uvas Passas;Chile;1985-01-01;1730970;1608648
Uvas Passas;Chile;1986-01-01;2792410;2668045
Uvas Passas;Chile;1987-01-01;2810680;2854162
Uvas Passas;Chile;1988-01-01;2747990;2277103
Uvas Passas;Chile;1989-01-01;5592520;5272318
Uvas Passas;Chile;1990-01-01;3431648;3543179
Uvas Passas;Chile;1991-01-01;5372062;5582460
Uvas Passas;Chile;1992-01-01;3149429;3817499
Uvas Passas;Chile;1993-01-01;4604409;5788115
Uvas Passas;Chile;1994-01-01;6568978;7727671
Uvas Passas;Chile;1995-01-01;32331682;9055566
Uvas Passas;Chile;1996-01-01;6036433;8191108
Uvas Passas;Chile;1997-01-01;3882680;6518525
Uvas Passas;Chile;1998-01-01;4033736;6056881
Uvas Passas;Chile;1999-01-01;3853245;5815682
Uvas Passas;Chile;2000-01-01;4909468;5801413
Uvas Passas;Chile;2001-01-01;3223998;3319107
Uvas Passas;Chile;2002-01-01;1108017;1020342
Uvas Passas;Chile;2003-01-01;6011522;5283111
Uvas Passas;Chile;2004-01-01;933010;1200730
Uvas Passas;Chile;2005-01-01;534750;735554
Uvas Passas;Chile;2006-01-01;3847300;4531374
Uvas Passas;Chile;2007-01-01;1239130;1415636
Uvas Passas;Chile;2008-01-01;2075850;3697242
Uvas Passas;Chile;2009-01-01;4498510;6469816
Uvas Passas;Chile;2010-01-01;814720;1660791
Uvas Passas;Chile;2011-01-01;1127280;2614062
Uvas Passas;Chile;2012-01-01;2046530;5049441
Uvas Passas;Chile;2013-01-01;453310;1123963
Uvas Passas;Chile;2014-01-01;2615382;5771763
Uvas Passas;Chile;2015-01-01;747700;1522661
Uvas Passas;Chile;2016-01-01;365670;613554
Uvas Passas;Chile;2017-01-01;483305;971604
Uvas Passas;Chile;2018-01-01;127231;290772
Uvas Passas;Chile;2019-01-01;384437;1096176
Uvas Passas;China;1971-01-01;0;0
Uvas Passas;China;1972-01-01;0;0
Uvas Passas;China;1973-01-01;0;0
Uvas Passas;China;1974-01-01;0;0
Uvas Passas;China;1975-01-01;0;0
Uvas Passas;China;1976-01-01;0;0
Uvas Passas;China;1977-01-01;0;0
Uvas Passas;China;1978-01-01;0;0
Uvas Passas;China;1979-01-01;0;0
Uvas Passas;China;1980-01-01;0;0
Uvas Passas;China;1981-01-01;0;0
Uvas Passas;China;1982-01-01;0;0
Uvas Passas;China;1983-01-01;0;0
Uvas Passas;China;1984-01-01;0;0
Uvas Passas;China;1985-01-01;0;0
Uvas Passas;China;1986-01-01;0;0
Uvas Passas;China;1987-01-01;0;0
Uvas Passas;China;1988-01-01;0;0
Uvas Passas;China;1989-01-01;0;0
Uvas Passas;China;1990-01-01;0;0
Uvas Passas;China;1991-01-01;0;0
Uvas Passas;China;1992-01-01;0;0
Uvas Passas;China;1993-01-01;0;0
Uvas Passas;China;1994-01-01;0;0
Uvas Passas;China;1995-01-01;0;0
Uvas Passas;China;1996-01-01;0;0
Uvas Passas;China;1997-01-01;0;0
Uvas Passas;China;1998-01-01;0;0
Uvas Passas;China;1999-01-01;0;0
Uvas Passas;China;2000-01-01;0;0
Uvas Passas;China;2001-01-01;0;0
Uvas Passas;China;2002-01-01;0;0
Uvas Passas;China;2003-01-01;0;0
Uvas Passas;China;2004-01-01;0;0
Uvas Passas;China;2005-01-01;0;0
Uvas Passas;China;2006-01-01;0;0
Uvas Passas;China;2007-01-01;0;0
Uvas Passas;China;2008-01-01;0;0
Uvas Passas;China;2009-01-01;0;0
Uvas Passas;China;2010-01-01;0;0
Uvas Passas;China;2011-01-01;0;0
Uvas Passas;China;2012-01-01;0;0
Uvas Passas;China;2013-01-01;0;0
Uvas Passas;China;2014-01-01;0;0
Uvas Passas;China;2015-01-01;0;0
Uvas Passas;China;2016-01-01;0;0
Uvas Passas;China;2017-01-01;0;0
Uvas Passas;China;2018-01-01;0;0
Uvas Passas;China;2019-01-01;0;0
Uvas Passas;China Continental;1971-01-01;0;0
Uvas Passas;China Continental;1972-01-01;0;0
Uvas Passas;China Continental;1973-01-01;25000;5210
Uvas Passas;China Continental;1974-01-01;0;0
Uvas Passas;China Continental;1975-01-01;0;0
Uvas Passas;China Continental;1976-01-01;0;0
Uvas Passas;China Continental;1977-01-01;0;0
Uvas Passas;China Continental;1978-01-01;0;0
Uvas Passas;China Continental;1979-01-01;0;0
Uvas Passas;China Continental;1980-01-01;0;0
Uvas Passas;China Continental;1981-01-01;0;0
Uvas Passas;China Continental;1982-01-01;0;0
Uvas Passas;China Continental;1983-01-01;0;0
Uvas Passas;China Continental;1984-01-01;0;0
Uvas Passas;China Continental;1985-01-01;0;0
Uvas Passas;China Continental;1986-01-01;0;0
Uvas Passas;China Continental;1987-01-01;0;0
Uvas Passas;China Continental;1988-01-01;0;0
Uvas Passas;China Continental;1989-01-01;0;0
Uvas Passas;China Continental;1990-01-01;0;0
Uvas Passas;China Continental;1991-01-01;0;0
Uvas Passas;China Continental;1992-01-01;0;0
Uvas Passas;China Continental;1993-01-01;0;0
Uvas Passas;China Continental;1994-01-01;0;0
Uvas Passas;China Continental;1995-01-01;41;39
Uvas Passas;China Continental;1996-01-01;0;0
Uvas Passas;China Continental;1997-01-01;0;0
Uvas Passas;China Continental;1998-01-01;0;0
Uvas Passas;China Continental;1999-01-01;0;0
Uvas Passas;China Continental;2000-01-01;0;0
Uvas Passas;China Continental;2001-01-01;0;0
Uvas Passas;China Continental;2002-01-01;0;0
Uvas Passas;China Continental;2003-01-01;0;0
Uvas Passas;China Continental;2004-01-01;0;0
Uvas Passas;China Continental;2005-01-01;0;0
Uvas Passas;China Continental;2006-01-01;0;0
Uvas Passas;China Continental;2007-01-01;148000;250669
Uvas Passas;China Continental;2008-01-01;0;0
Uvas Passas;China Continental;2009-01-01;0;0
Uvas Passas;China Continental;2010-01-01;19000;39520
Uvas Passas;China Continental;2011-01-01;19200;51100
Uvas Passas;China Continental;2012-01-01;63000;216812
Uvas Passas;China Continental;2013-01-01;100027;193223
Uvas Passas;China Continental;2014-01-01;98050;142328
Uvas Passas;China Continental;2015-01-01;0;0
Uvas Passas;China Continental;2016-01-01;0;0
Uvas Passas;China Continental;2017-01-01;53000;65028
Uvas Passas;China Continental;2018-01-01;224165;279253
Uvas Passas;China Continental;2019-01-01;934000;1352954
Uvas Passas;Cingapura;1971-01-01;0;0
Uvas Passas;Cingapura;1972-01-01;0;0
Uvas Passas;Cingapura;1973-01-01;0;0
Uvas Passas;Cingapura;1974-01-01;0;0
Uvas Passas;Cingapura;1975-01-01;0;0
Uvas Passas;Cingapura;1976-01-01;0;0
Uvas Passas;Cingapura;1977-01-01;0;0
Uvas Passas;Cingapura;1978-01-01;0;0
Uvas Passas;Cingapura;1979-01-01;0;0
Uvas Passas;Cingapura;1980-01-01;0;0
Uvas Passas;Cingapura;1981-01-01;0;0
Uvas Passas;Cingapura;1982-01-01;0;0
Uvas Passas;Cingapura;1983-01-01;0;0
Uvas Passas;Cingapura;1984-01-01;0;0
Uvas Passas;Cingapura;1985-01-01;0;0
Uvas Passas;Cingapura;1986-01-01;0;0
Uvas Passas;Cingapura;1987-01-01;0;0
Uvas Passas;Cingapura;1988-01-01;0;0
Uvas Passas;Cingapura;1989-01-01;0;0
Uvas Passas;Cingapura;1990-01-01;0;0
Uvas Passas;Cingapura;1991-01-01;0;0
Uvas Passas;Cingapura;1992-01-01;0;0
Uvas Passas;Cingapura;1993-01-01;0;0
Uvas Passas;Cingapura;1994-01-01;0;0
Uvas Passas;Cingapura;1995-01-01;0;0
Uvas Passas;Cingapura;1996-01-01;0;0
Uvas Passas;Cingapura;1997-01-01;0;0
Uvas Passas;Cingapura;1998-01-01;0;0
Uvas Passas;Cingapura;1999-01-01;0;0
Uvas Passas;Cingapura;2000-01-01;0;0
Uvas Passas;Cingapura;2001-01-01;0;0
Uvas Passas;Cingapura;2002-01-01;0;0
Uvas Passas;Cingapura;2003-01-01;0;0
Uvas Passas;Cingapura;2004-01-01;0;0
Uvas Passas;Cingapura;2005-01-01;0;0
Uvas Passas;Cingapura;2006-01-01;0;0
Uvas Passas;Cingapura;2007-01-01;0;0
Uvas Passas;Cingapura;2008-01-01;0;0
Uvas Passas;Cingapura;2009-01-01;0;0
Uvas Passas;Cingapura;2010-01-01;0;0
Uvas Passas;Cingapura;2011-01-01;38150;97572
Uvas Passas;Cingapura;2012-01-01;0;0
Uvas Passas;Cingapura;2013-01-01;40000;77213
Uvas Passas;Cingapura;2014-01-01;0;0
Uvas Passas;Cingapura;2015-01-01;0;0
Uvas Passas;Cingapura;2016-01-01;0;0
Uvas Passas;Cingapura;2017-01-01;0;0
Uvas Passas;Cingapura;2018-01-01;0;0
Uvas Passas;Cingapura;2019-01-01;0;0
Uvas Passas;Costa Rica;1971-01-01;0;0
Uvas Passas;Costa Rica;1972-01-01;0;0
Uvas Passas;Costa Rica;1973-01-01;0;0
Uvas Passas;Costa Rica;1974-01-01;0;0
Uvas Passas;Costa Rica;1975-01-01;0;0
Uvas Passas;Costa Rica;1976-01-01;0;0
Uvas Passas;Costa Rica;1977-01-01;0;0
Uvas Passas;Costa Rica;1978-01-01;0;0
Uvas Passas;Costa Rica;1979-01-01;0;0
Uvas Passas;Costa Rica;1980-01-01;0;0
Uvas Passas;Costa Rica;1981-01-01;0;0
Uvas Passas;Costa Rica;1982-01-01;0;0
Uvas Passas;Costa Rica;1983-01-01;0;0
Uvas Passas;Costa Rica;1984-01-01;0;0
Uvas Passas;Costa Rica;1985-01-01;0;0
Uvas Passas;Costa Rica;1986-01-01;0;0
Uvas Passas;Costa Rica;1987-01-01;0;0
Uvas Passas;Costa Rica;1988-01-01;0;0
Uvas Passas;Costa Rica;1989-01-01;0;0
Uvas Passas;Costa Rica;1990-01-01;0;0
Uvas Passas;Costa Rica;1991-01-01;0;0
Uvas Passas;Costa Rica;1992-01-01;0;0
Uvas Passas;Costa Rica;1993-01-01;0;0
Uvas Passas;Costa Rica;1994-01-01;0;0
Uvas Passas;Costa Rica;1995-01-01;0;0
Uvas Passas;Costa Rica;1996-01-01;0;0
Uvas Passas;Costa Rica;1997-01-01;0;0
Uvas Passas;Costa Rica;1998-01-01;0;0
Uvas Passas;Costa Rica;1999-01-01;0;0
Uvas Passas;Costa Rica;2000-01-01;0;0
Uvas Passas;Costa Rica;2001-01-01;0;0
Uvas Passas;Costa Rica;2002-01-01;0;0
Uvas Passas;Costa Rica;2003-01-01;0;0
Uvas Passas;Costa Rica;2004-01-01;0;0
Uvas Passas;Costa Rica;2005-01-01;0;0
Uvas Passas;Costa Rica;2006-01-01;0;0
Uvas Passas;Costa Rica;2007-01-01;0;0
Uvas Passas;Costa Rica;2008-01-01;0;0
Uvas Passas;Costa Rica;2009-01-01;0;0
Uvas Passas;Costa Rica;2010-01-01;0;0
Uvas Passas;Costa Rica;2011-01-01;0;0
Uvas Passas;Costa Rica;2012-01-01;0;0
Uvas Passas;Costa Rica;2013-01-01;0;0
Uvas Passas;Costa Rica;2014-01-01;0;0
Uvas Passas;Costa Rica;2015-01-01;0;0
Uvas Passas;Costa Rica;2016-01-01;0;0
Uvas Passas;Costa Rica;2017-01-01;0;0
Uvas Passas;Costa Rica;2018-01-01;0;0
Uvas Passas;Costa Rica;2019-01-01;0;0
Uvas Passas;Emirados;1971-01-01;0;0
Uvas Passas;Emirados;1972-01-01;0;0
Uvas Passas;Emirados;1973-01-01;0;0
Uvas Passas;Emirados;1974-01-01;0;0
Uvas Passas;Emirados;1975-01-01;0;0
Uvas Passas;Emirados;1976-01-01;0;0
Uvas Passas;Emirados;1977-01-01;0;0
Uvas Passas;Emirados;1978-01-01;0;0
Uvas Passas;Emirados;1979-01-01;0;0
Uvas Passas;Emirados;1980-01-01;0;0
Uvas Passas;Emirados;1981-01-01;0;0
Uvas Passas;Emirados;1982-01-01;0;0
Uvas Passas;Emirados;1983-01-01;0;0
Uvas Passas;Emirados;1984-01-01;0;0
Uvas Passas;Emirados;1985-01-01;0;0
Uvas Passas;Emirados;1986-01-01;0;0
Uvas Passas;Emirados;1987-01-01;0;0
Uvas Passas;Emirados;1988-01-01;0;0
Uvas Passas;Emirados;1989-01-01;0;0
Uvas Passas;Emirados;1990-01-01;0;0
Uvas Passas;Emirados;1991-01-01;0;0
Uvas Passas;Emirados;1992-01-01;196800;200604
Uvas Passas;Emirados;1993-01-01;0;0
Uvas Passas;Emirados;1994-01-01;36000;36181
Uvas Passas;Emirados;1995-01-01;49580;53853
Uvas Passas;Emirados;1996-01-01;31250;53081
Uvas Passas;Emirados;1997-01-01;89820;103183
Uvas Passas;Emirados;1998-01-01;17420;26546
Uvas Passas;Emirados;1999-01-01;0;0
Uvas Passas;Emirados;2000-01-01;17500;16119
Uvas Passas;Emirados;2001-01-01;36000;23190
Uvas Passas;Emirados;2002-01-01;18000;22750
Uvas Passas;Emirados;2003-01-01;271970;259971
Uvas Passas;Emirados;2004-01-01;329470;351485
Uvas Passas;Emirados;2005-01-01;489760;503598
Uvas Passas;Emirados;2006-01-01;182745;236628
Uvas Passas;Emirados;2007-01-01;0;0
Uvas Passas;Emirados;2008-01-01;124510;204910
Uvas Passas;Emirados;2009-01-01;39000;94203
Uvas Passas;Emirados;2010-01-01;20000;44949
Uvas Passas;Emirados;2011-01-01;35460;100631
Uvas Passas;Emirados;2012-01-01;19000;70026
Uvas Passas;Emirados;2013-01-01;240800;442625
Uvas Passas;Emirados;2014-01-01;100000;184835
Uvas Passas;Emirados;2015-01-01;40000;95856
Uvas Passas;Emirados;2016-01-01;0;0
Uvas Passas;Emirados;2017-01-01;0;0
Uvas Passas;Emirados;2018-01-01;0;0
Uvas Passas;Emirados;2019-01-01;0;0
Uvas Passas;Espanha;1971-01-01;15000;14403
Uvas Passas;Espanha;1972-01-01;57208;59951
Uvas Passas;Espanha;1973-01-01;144000;170234
Uvas Passas;Espanha;1974-01-01;9500;14640
Uvas Passas;Espanha;1975-01-01;7500;15495
Uvas Passas;Espanha;1976-01-01;2000;5320
Uvas Passas;Espanha;1977-01-01;0;0
Uvas Passas;Espanha;1978-01-01;3000;10850
Uvas Passas;Espanha;1979-01-01;1680;7056
Uvas Passas;Espanha;1980-01-01;0;0
Uvas Passas;Espanha;1981-01-01;0;0
Uvas Passas;Espanha;1982-01-01;0;0
Uvas Passas;Espanha;1983-01-01;0;0
Uvas Passas;Espanha;1984-01-01;0;0
Uvas Passas;Espanha;1985-01-01;0;0
Uvas Passas;Espanha;1986-01-01;0;0
Uvas Passas;Espanha;1987-01-01;0;0
Uvas Passas;Espanha;1988-01-01;0;0
Uvas Passas;Espanha;1989-01-01;0;0
Uvas Passas;Espanha;1990-01-01;0;0
Uvas Passas;Espanha;1991-01-01;0;0
Uvas Passas;Espanha;1992-01-01;0;0
Uvas Passas;Espanha;1993-01-01;0;0
Uvas Passas;Espanha;1994-01-01;0;0
Uvas Passas;Espanha;1995-01-01;3222;8090
Uvas Passas;Espanha;1996-01-01;338;1158
Uvas Passas;Espanha;1997-01-01;6000;23763
Uvas Passas;Espanha;1998-01-01;6004;25691
Uvas Passas;Espanha;1999-01-01;288;1080
Uvas Passas;Espanha;2000-01-01;303;1096
Uvas Passas;Espanha;2001-01-01;0;0
Uvas Passas;Espanha;2002-01-01;0;0
Uvas Passas;Espanha;2003-01-01;0;0
Uvas Passas;Espanha;2004-01-01;0;0
Uvas Passas;Espanha;2005-01-01;0;0
Uvas Passas;Espanha;2006-01-01;0;0
Uvas Passas;Espanha;2007-01-01;0;0
Uvas Passas;Espanha;2008-01-01;0;0
Uvas Passas;Espanha;2009-01-01;0;0
Uvas Passas;Espanha;2010-01-01;0;0
Uvas Passas;Espanha;2011-01-01;0;0
Uvas Passas;Espanha;2012-01-01;0;0
Uvas Passas;Espanha;2013-01-01;0;0
Uvas Passas;Espanha;2014-01-01;0;0
Uvas Passas;Espanha;2015-01-01;0;0
Uvas Passas;Espanha;2016-01-01;0;0
Uvas Passas;Espanha;2017-01-01;0;0
Uvas Passas;Espanha;2018-01-01;0;0
Uvas Passas;Espanha;2019-01-01;1;24
Uvas Passas;Estados Unidos;1971-01-01;429346;292067
Uvas Passas;Estados Unidos;1972-01-01;411443;456999
Uvas Passas;Estados Unidos;1973-01-01;538195;700181
Uvas Passas;Estados Unidos;1974-01-01;953941;1447142
Uvas Passas;Estados Unidos;1975-01-01;494268;674204
Uvas Passas;Estados Unidos;1976-01-01;25285;46885
Uvas Passas;Estados Unidos;1977-01-01;171998;378357
Uvas Passas;Estados Unidos;1978-01-01;102285;251489
Uvas Passas;Estados Unidos;1979-01-01;53591;227326
Uvas Passas;Estados Unidos;1980-01-01;148029;387349
Uvas Passas;Estados Unidos;1981-01-01;126804;326790
Uvas Passas;Estados Unidos;1982-01-01;140722;266479
Uvas Passas;Estados Unidos;1983-01-01;329134;395315
Uvas Passas;Estados Unidos;1984-01-01;128745;132786
Uvas Passas;Estados Unidos;1985-01-01;157087;165238
Uvas Passas;Estados Unidos;1986-01-01;672895;991667
Uvas Passas;Estados Unidos;1987-01-01;117167;178174
Uvas Passas;Estados Unidos;1988-01-01;161093;268528
Uvas Passas;Estados Unidos;1989-01-01;196634;331736
Uvas Passas;Estados Unidos;1990-01-01;167980;337966
Uvas Passas;Estados Unidos;1991-01-01;135629;210446
Uvas Passas;Estados Unidos;1992-01-01;320890;457440
Uvas Passas;Estados Unidos;1993-01-01;772669;1214020
Uvas Passas;Estados Unidos;1994-01-01;832061;1241890
Uvas Passas;Estados Unidos;1995-01-01;643784;990177
Uvas Passas;Estados Unidos;1996-01-01;732591;1405841
Uvas Passas;Estados Unidos;1997-01-01;1397848;2457078
Uvas Passas;Estados Unidos;1998-01-01;1306508;2037588
Uvas Passas;Estados Unidos;1999-01-01;514513;1094056
Uvas Passas;Estados Unidos;2000-01-01;573211;1123705
Uvas Passas;Estados Unidos;2001-01-01;487549;773763
Uvas Passas;Estados Unidos;2002-01-01;427744;557678
Uvas Passas;Estados Unidos;2003-01-01;504069;767763
Uvas Passas;Estados Unidos;2004-01-01;470966;748024
Uvas Passas;Estados Unidos;2005-01-01;448370;966879
Uvas Passas;Estados Unidos;2006-01-01;493921;977964
Uvas Passas;Estados Unidos;2007-01-01;370796;780250
Uvas Passas;Estados Unidos;2008-01-01;448157;923410
Uvas Passas;Estados Unidos;2009-01-01;347316;783086
Uvas Passas;Estados Unidos;2010-01-01;526225;1274258
Uvas Passas;Estados Unidos;2011-01-01;391515;1180759
Uvas Passas;Estados Unidos;2012-01-01;512716;1619257
Uvas Passas;Estados Unidos;2013-01-01;538319;1622047
Uvas Passas;Estados Unidos;2014-01-01;369887;1113398
Uvas Passas;Estados Unidos;2015-01-01;350138;1034494
Uvas Passas;Estados Unidos;2016-01-01;236134;636045
Uvas Passas;Estados Unidos;2017-01-01;257670;671036
Uvas Passas;Estados Unidos;2018-01-01;42859;244215
Uvas Passas;Estados Unidos;2019-01-01;90132;345044
Uvas Passas;Franca;1971-01-01;0;0
Uvas Passas;Franca;1972-01-01;0;0
Uvas Passas;Franca;1973-01-01;0;0
Uvas Passas;Franca;1974-01-01;0;0
Uvas Passas;Franca;1975-01-01;0;0
Uvas Passas;Franca;1976-01-01;0;0
Uvas Passas;Franca;1977-01-01;0;0
Uvas Passas;Franca;1978-01-01;0;0
Uvas Passas;Franca;1979-01-01;0;0
Uvas Passas;Franca;1980-01-01;0;0
Uvas Passas;Franca;1981-01-01;0;0
Uvas Passas;Franca;1982-01-01;0;0
Uvas Passas;Franca;1983-01-01;0;0
Uvas Passas;Franca;1984-01-01;0;0
Uvas Passas;Franca;1985-01-01;0;0
Uvas Passas;Franca;1986-01-01;0;0
Uvas Passas;Franca;1987-01-01;0;0
Uvas Passas;Franca;1988-01-01;0;0
Uvas Passas;Franca;1989-01-01;0;0
Uvas Passas;Franca;1990-01-01;0;0
Uvas Passas;Franca;1991-01-01;0;0
Uvas Passas;Franca;1992-01-01;0;0
Uvas Passas;Franca;1993-01-01;0;0
Uvas Passas;Franca;1994-01-01;0;0
Uvas Passas;Franca;1995-01-01;20;7
Uvas Passas;Franca;1996-01-01;49;386
Uvas Passas;Franca;1997-01-01;0;0
Uvas Passas;Franca;1998-01-01;19510;33593
Uvas Passas;Franca;1999-01-01;0;0
Uvas Passas;Franca;2000-01-01;0;0
Uvas Passas;Franca;2001-01-01;0;0
Uvas Passas;Franca;2002-01-01;0;0
Uvas Passas;Franca;2003-01-01;0;0
Uvas Passas;Franca;2004-01-01;0;0
Uvas Passas;Franca;2005-01-01;0;0
Uvas Passas;Franca;2006-01-01;0;0
Uvas Passas;Franca;2007-01-01;0;0
Uvas Passas;Franca;2008-01-01;0;0
Uvas Passas;Franca;2009-01-01;0;0
Uvas Passas;Franca;2010-01-01;0;0
Uvas Passas;Franca;2011-01-01;0;0
Uvas Passas;Franca;2012-01-01;1474;12148
Uvas Passas;Franca;2013-01-01;720;6016
Uvas Passas;Franca;2014-01-01;1600;3368
Uvas Passas;Franca;2015-01-01;658;4705
Uvas Passas;Franca;2016-01-01;0;0
Uvas Passas;Franca;2017-01-01;0;0
Uvas Passas;Franca;2018-01-01;0;0
Uvas Passas;Franca;2019-01-01;0;0
Uvas Passas;Grecia;1971-01-01;302825;95349
Uvas Passas;Grecia;1972-01-01;369763;134178
Uvas Passas;Grecia;1973-01-01;132420;180586
Uvas Passas;Grecia;1974-01-01;139103;149364
Uvas Passas;Grecia;1975-01-01;28335;22989
Uvas Passas;Grecia;1976-01-01;0;0
Uvas Passas;Grecia;1977-01-01;20000;23500
Uvas Passas;Grecia;1978-01-01;12500;12812
Uvas Passas;Grecia;1979-01-01;25000;36813
Uvas Passas;Grecia;1980-01-01;25000;50563
Uvas Passas;Grecia;1981-01-01;0;0
Uvas Passas;Grecia;1982-01-01;0;0
